,col2,NOME_DO_MUNICIPIO,POP_TOTAL,DOM_PART_PERM,DENSIDADE_POPULACAO_1000HAB_KM2,TX_IMOVEIS_VAGOS,PCT_DOM_CASA,PCT_DOM_APART,PCT_DOM_PROPR_QUITADO,PCT_DOM_PROPR_NAO_QUITADO,PCT_DOM_ALUGADO,NOME_DA_UF,municipio_UF,cleaned,code,string,value
388,4104,Augusto Corrêa,46471,11540,0.0423840291206799,7.653418371315235,99.63604852686308,0.0,93.31889081455807,0.7019064124783362,1.9150779896013863,PA,Augusto Corrêa PA,augusto correa pa,1500909,augusto correa pa,1.0
389,4,Augusto Pestana,6602,2685,0.0189749335021795,7.097422162705056,96.98324022346368,2.4208566108007448,76.05214152700185,6.666666666666668,9.013035381750466,RS,Augusto Pestana RS,augusto pestana rs,4301503,augusto pestana rs,1.0
390,3689,Augusto Severo,9670,3022,0.0107342660714246,9.003729355354288,98.04765056254136,1.886168100595632,75.81072137657179,0.2647253474520185,8.471211118464593,RN,Augusto Severo RN,augusto severo rn,2401305,caicara do norte rn,0.85
391,1226,Augusto de Lima,4851,1676,0.0038535728614872,13.20507214691736,97.01670644391407,2.804295942720764,68.37708830548927,0.5966587112171837,13.603818615751788,MG,Augusto de Lima MG,augusto de lima mg,3104809,augusto de lima mg,1.0
392,3543,Aurelino Leal,11299,3872,0.02459412674396,17.305801376597838,96.95247933884296,3.0216942148760326,71.02272727272727,0.6198347107438017,9.736570247933884,BA,Aurelino Leal BA,aurelino leal ba,2902401,aurelino leal ba,1.0
393,3181,Auriflama,15253,5504,0.0350475487874775,6.540253896834325,96.7296511627907,3.2521802325581395,55.21438953488372,14.425872093023257,19.02252906976744,SP,Auriflama SP,auriflama sp,3504206,auriflama sp,1.0
394,4375,Aurilândia,3058,1257,0.0053909242658208,8.877284595300262,99.92044550517105,0.0,73.74701670644392,1.591089896579157,11.137629276054096,GO,Aurilândia GO,aurilandia go,5202601,aurilandia go,1.0
395,3758,Aurora,24610,9202,0.0276631051333417,17.364034710885814,97.97870028254728,0.9454466420343404,69.11540969354489,2.2603781786568136,12.040860682460336,CE,Aurora CE,aurora ce,2301703,aurora ce,1.0
396,1974,Aurora,5683,2131,0.0274601336654472,7.806080525883321,98.3106522759268,1.5485687470671046,73.0173627404974,7.273580478648522,7.0389488503050215,SC,Aurora SC,aurora sc,4201901,aurora sc,1.0
397,4901,Aurora do Pará,31773,7885,0.0174583201933003,8.136424431564869,99.860494610019,0.0,82.51109701965757,2.675967025998732,3.9568801521876975,PA,Aurora do Pará PA,aurora do para pa,1500958,aurora do para pa,1.0
398,4306,Aurora do Tocantins,3783,1460,0.0050058054375353,8.557323093801426,100.0,0.0,82.46575342465755,0.0684931506849315,6.917808219178082,TO,Aurora do Tocantins TO,aurora do tocantins to,1702703,aurora do tocantins to,1.0
399,2576,Autazes,40290,9138,0.0052784338623021,12.082284523912856,99.0917049682644,0.7988618953819216,89.03479973736046,0.6018822499452834,2.0354563361785947,AM,Autazes AM,autazes am,1300300,autazes am,1.0
400,4448,Avanhandava,13859,4144,0.0408152678378915,8.688281415554142,99.9034749034749,0.0,58.92857142857143,10.714285714285714,20.60810810810811,SP,Avanhandava SP,avanhandava sp,3504404,avanhandava sp,1.0
401,3194,Avaré,91232,31487,0.0750266982855768,7.406095933320622,97.22425127830532,2.321593038396798,55.69917743830787,9.956489979991742,22.866579858354243,SP,Avaré SP,avare sp,3504503,avare sp,1.0
402,4833,Avaí,5436,1836,0.0100323427189832,15.787447054293413,100.0,0.0,62.25490196078432,1.0893246187363834,15.250544662309368,SP,Avaí SP,avai sp,3504305,avai sp,1.0
403,4113,Aveiro,16404,4003,0.0009564896978106,7.88587279572023,99.1006744941294,0.0,89.38296277791656,0.6994753934549088,2.323257556832376,PA,Aveiro PA,aveiro pa,1501006,aveiro pa,1.0
404,713,Avelino Lopes,11326,3473,0.0086402951787261,14.832535885167465,99.62568384681836,0.2879355024474517,87.93550244745178,0.9213936078318457,5.240426144543624,PI,Avelino Lopes PI,avelino lopes pi,2201101,avelino lopes pi,1.0
405,4380,Avelinópolis,2409,924,0.0138264219962774,11.517857142857142,99.89177489177489,0.0,68.18181818181819,0.4329004329004329,13.203463203463205,GO,Avelinópolis GO,avelinopolis go,5202809,avelinopolis go,1.0
406,5441,Axixá,12183,3084,0.0597034493065803,9.16030534351145,100.0,0.0,93.25551232166016,1.0700389105058363,1.3618677042801557,MA,Axixá MA,axixa ma,2101103,axixa ma,1.0
407,4705,Axixá do Tocantins,9787,3054,0.0648709593266734,7.3121965152813475,99.6725605762934,0.0,84.5448592010478,0.5893909626719057,8.873608382449246,TO,Axixá do Tocantins TO,axixa do tocantins to,1702901,axixa do tocantins to,1.0
408,1710,Açailândia,113121,33598,0.0193967795279125,9.210388795986622,94.2883504970534,3.3394844931245906,71.00125007440919,1.5804512173343652,16.81052443597833,MA,Açailândia MA,acailandia ma,2100055,acailandia ma,1.0
409,620,Açu,58384,18364,0.0445974216228778,14.532917563353688,98.42082335003268,0.9148333696362448,71.04661293835765,7.983010237421041,11.762143323894575,RN,Açu RN,acu rn,2400208,acu rn,1.0
410,3394,Açucena,9368,2684,0.011453548128017,11.933174224343675,96.53502235469448,3.315946348733234,82.00447093889717,0.7078986587183308,8.159463487332339,MG,Açucena MG,acucena mg,3100500,acucena mg,1.0
411,5081,Babaçulândia,10666,3184,0.0059383671637265,6.032420940738772,100.0,0.0,83.76256281407034,0.628140703517588,4.114321608040201,TO,Babaçulândia TO,babaculandia to,1703008,babaculandia to,1.0
412,2810,Bacabal,104790,30854,0.0619915372909815,7.186750160941067,98.9272055487133,0.5153302651195956,81.9051014455176,1.526544370259934,10.397355286186556,MA,Bacabal MA,bacabal ma,2101202,bacabal ma,1.0
413,3780,Bacabeira,17252,4823,0.0279010917875762,8.481824661439774,99.66825627202984,0.2280738129794733,90.98071739581172,0.2488077959776073,2.3222060957910013,MA,Bacabeira MA,bacabeira ma,2101251,bacabeira ma,1.0
414,4653,Bacuri,18654,5342,0.0235714694838442,9.25925925925926,99.9812804193186,0.0,91.81954324223136,0.3369524522650693,1.4601272931486335,MA,Bacuri MA,bacuri ma,2101301,bacuri ma,1.0
415,4648,Bacurituba,5670,1705,0.0083687276146683,7.2148541114058355,99.88269794721408,0.0,96.5982404692082,0.1173020527859237,0.7038123167155426,MA,Bacurituba MA,bacurituba ma,2101350,bacurituba ma,1.0
416,2085,Bady Bassitt,17761,6229,0.1604903624032864,9.446525176862256,97.1102905763365,1.541178359287205,47.82469096163108,17.819874779258303,26.264247872852785,SP,Bady Bassitt SP,bady bassitt sp,3504602,bady bassitt sp,1.0
417,2354,Baependi,19199,6745,0.0270216644425783,9.74561089215335,95.7301704966642,4.225352112676056,74.0103780578206,4.625648628613788,11.994069681245367,MG,Baependi MG,baependi mg,3104908,baependi mg,1.0
418,223,Bagre,31325,5530,0.0070920009291205,4.627367135003055,98.57142857142858,0.054249547920434,89.3490054249548,1.3200723327305606,2.061482820976492,PA,Bagre PA,bagre pa,1501105,bagre pa,1.0
419,3887,Bagé,121335,45741,0.0296003274815592,6.978924546360139,88.65350560766052,11.213134824337027,71.23587153757023,4.938676460943136,17.091886928576113,RS,Bagé RS,bage rs,4301602,bage rs,1.0
420,4483,Baianópolis,13929,4606,0.0041512194663759,13.33108336145798,99.97828918801564,0.0,91.03343465045592,0.2171081198436821,3.582283977420756,BA,Baianópolis BA,baianopolis ba,2902500,baianopolis ba,1.0
421,3450,Baixa Grande,20449,6966,0.0215174258432299,12.662081407148497,99.54062589721504,0.4019523399368361,80.67757680160781,1.0910134941142693,7.19207579672696,BA,Baixa Grande BA,baixa grande ba,2902609,baixa grande ba,1.0
422,5404,Baixa Grande do Ribeiro,11671,3065,0.0014883258541456,7.591553060678962,99.9673735725938,0.0,91.19086460032626,0.097879282218597,4.600326264274062,PI,Baixa Grande do Ribeiro PI,baixa grande do ribeiro pi,2201150,baixa grande do ribeiro pi,1.0
423,683,Baixio,6303,2307,0.0428591154780218,12.22222222222222,99.30645860424792,0.693541395752059,77.93671434763762,0.8669267446900738,7.672301690507152,CE,Baixio CE,baixio ce,2301802,baixio ce,1.0
424,3256,Baixo Guandu,31132,11631,0.0338464642719452,14.104562198923206,89.83750322414238,9.92176081162411,60.25277276244518,5.141432378987189,17.676897945146592,ES,Baixo Guandu ES,baixo guandu es,3200805,baixo guandu es,1.0
425,2301,Baião,48459,11978,0.0128367796484935,3.5135338912764835,99.79128402070464,0.1586241442644849,86.86759058273502,1.569544164301219,2.788445483386208,PA,Baião PA,baiao pa,1501204,baiao pa,1.0
426,4834,Balbinos,5934,1285,0.0645880224525163,6.734434561626429,100.0,0.0,53.22957198443579,14.085603112840468,16.264591439688715,SP,Balbinos SP,balbinos sp,3504701,balbinos sp,1.0
427,3344,Baldim,7803,2529,0.0139851762257933,13.225185592521308,98.61605377619613,1.1862396204033214,71.6093317516805,3.005140371688414,10.438908659549227,MG,Baldim MG,baldim mg,3105004,baldim mg,1.0
428,4766,Baliza,5280,1972,0.002951875962011,2.6501766784452303,100.0,0.0,71.2474645030426,0.3549695740365111,2.890466531440162,GO,Baliza GO,baliza go,5203104,baliza go,1.0
429,2818,Balneário Arroio do Silva,13430,5482,0.1407977398018748,7.3736395236195795,91.33527909522071,8.409339657059467,75.90295512586647,4.122582998905509,13.334549434512954,SC,Balneário Arroio do Silva SC,balneario arroio do silva sc,4201950,balneario arroio do silva sc,1.0
430,726,Balneário Barra do Sul,11035,4451,0.0989898374592879,4.6865003198976325,95.3268928330712,4.538305998651989,76.40979555156144,4.67310716692878,12.895978431813074,SC,Balneário Barra do Sul SC,balneario barra do sul sc,4202057,balneario barra do sul sc,1.0
431,3074,Balneário Camboriú,145796,62103,3.1477847025964847,9.714169758812616,39.59067999935591,60.02930615268183,52.308262080736846,5.00941983479059,37.18821957071317,SC,Balneário Camboriú SC,balneario camboriu sc,4202008,balneario camboriu sc,1.0
432,2816,Balneário Gaivota,11260,4660,0.0771488091313933,5.299303944315545,94.87124463519312,5.085836909871245,74.87124463519314,6.759656652360515,8.648068669527897,SC,Balneário Gaivota SC,balneario gaivota sc,4202073,balneario gaivota sc,1.0
433,1825,Balneário Pinhal,14363,5601,0.1382783326122732,3.2988959340220814,92.55490091055168,7.391537225495447,80.41421174790214,4.445634708087842,7.980717728976967,RS,Balneário Pinhal RS,balneario pinhal rs,4301636,balneario pinhal rs,1.0
434,3080,Balneário Piçarras,23772,8879,0.2387030332766217,9.79747273671456,86.10203851785108,13.683973420430226,68.56627998648496,5.743890077711454,18.008784773060025,SC,Balneário Piçarras SC,balneario picarras sc,4212809,balneario picarras sc,1.0
435,1993,Balneário Rincão,12946,5076,0.2000275777245772,3.47637153720804,92.88810086682427,6.520882584712372,73.12844759653272,4.767533490937747,13.967691095350672,SC,Balneário Rincão SC,balneario rincao sc,4220000,balneario rincao sc,1.0
436,2991,Balsa Nova,13092,4678,0.037446301154652,8.863328822733422,99.78623343309108,0.1923899102180419,80.35485250106883,0.5985463873450192,7.674219752030782,PR,Balsa Nova PR,balsa nova pr,4102307,balsa nova pr,1.0
437,763,Balsas,95929,27361,0.0072689547281873,11.066185618313014,95.86272431563172,2.382953839406454,71.7554182961149,1.3267058952523665,17.978144073681516,MA,Balsas MA,balsas ma,2101400,balsas ma,1.0
438,2291,Bambuí,23898,9640,0.016368090094314,10.386965376782078,93.24688796680496,6.680497925311204,68.65145228215768,6.192946058091287,14.118257261410788,MG,Bambuí MG,bambui mg,3105103,bambui mg,1.0
439,3730,Banabuiú,18256,6232,0.0168249034753255,14.403886554621849,91.7201540436457,8.055198973042362,72.25609756097559,3.658536585365854,8.648908857509628,CE,Banabuiú CE,banabuiu ce,2301851,banabuiu ce,1.0
440,2132,Bananal,10993,3810,0.017789286741647,10.570955730244105,92.8346456692913,4.908136482939632,59.65879265091864,4.514435695538059,19.133858267716533,SP,Bananal SP,bananal sp,3504909,bananal sp,1.0
441,3679,Bananeiras,21269,6991,0.0821065338488048,15.580482333146383,98.92719210413388,0.929766843083965,79.98855671577742,0.7295093691889571,4.877699899871264,PB,Bananeiras PB,bananeiras pb,2501500,bananeiras pb,1.0
442,4878,Bandeira,4766,1662,0.0098172428962922,8.17768803634528,99.9398315282792,0.0,79.12154031287605,0.1805054151624548,5.595667870036101,MG,Bandeira MG,bandeira mg,3105202,bandeira mg,1.0
443,3428,Bandeira do Sul,5778,2116,0.1224374701530854,6.437064370643705,97.92060491493385,1.9848771266540643,60.34971644612477,6.285444234404537,19.18714555765596,MG,Bandeira do Sul MG,bandeira do sul mg,3105301,bandeira do sul mg,1.0
444,949,Bandeirante,2648,984,0.0179368394299959,9.344978165938864,98.78048780487806,1.016260162601626,79.87804878048779,6.7073170731707314,4.776422764227641,SC,Bandeirante SC,bandeirante sc,4202081,bandeirante sc,1.0
445,2609,Bandeirantes,7266,2986,0.0023252297277768,14.391408114558471,99.56463496316142,0.3348961821835231,50.23442732752847,6.296048225050233,15.137307434695243,MS,Bandeirantes MS,bandeirantes ms,5001508,bandeirantes ms,1.0
446,3893,Bandeirantes,31211,10789,0.0699383719496104,7.283653846153847,98.20187227731952,1.77032162387617,61.83149504124572,10.909259430901844,15.608490128834925,PR,Bandeirantes PR,bandeirantes pr,4102406,bandeirantes pr,1.0
447,2841,Bandeirantes do Tocantins,3592,1296,0.0023198586293134,10.605074821080024,99.15123456790124,0.8487654320987654,78.85802469135801,0.462962962962963,7.947530864197531,TO,Bandeirantes do Tocantins TO,bandeirantes do tocantins to,1703057,bandeirantes do tocantins to,1.0
448,4122,Bannach,3262,1062,0.0010985990986935,9.505703422053234,100.0,0.0,64.97175141242938,4.425612052730696,5.555555555555555,PA,Bannach PA,bannach pa,1501253,bannach pa,1.0
449,3478,Banzaê,13240,4070,0.0579529434713845,11.873727087576375,99.77886977886976,0.171990171990172,91.64619164619164,0.0491400491400491,4.815724815724816,BA,Banzaê BA,banzae ba,2902658,banzae ba,1.0
450,1558,Baraúna,28747,8947,0.034664429795985,11.915887850467286,98.23404493126188,0.3464848552587459,71.68883424611602,2.7607019112551687,13.19995529227674,RN,Baraúna RN,barauna rn,2401453,barauna rn,1.0
451,4568,Baraúna,4964,1815,0.0977179334920091,20.927467300832344,100.0,0.0,79.1184573002755,0.2203856749311294,8.980716253443527,PB,Baraúna PB,barauna pb,2501534,barauna pb,1.0
452,3467,Barbacena,138204,49644,0.181548545511021,8.843740139536514,82.49335267101763,17.085649826766574,73.00177262106196,2.6911610667955848,18.46345983401821,MG,Barbacena MG,barbacena mg,3105608,barbacena mg,1.0
453,700,Barbalha,61228,19082,0.1070537700648537,8.3021828418478,94.927156482549,1.5407190022010273,72.4609579708626,4.312965097998114,15.417671103657892,CE,Barbalha CE,barbalha ce,2301901,barbalha ce,1.0
454,1107,Barbosa,7468,2516,0.0363040532929579,10.588592233009711,97.05882352941175,2.861685214626391,48.887122416534176,8.108108108108109,21.780604133545307,SP,Barbosa SP,barbosa sp,3505104,barbosa sp,1.0
455,2939,Barbosa Ferraz,11426,4215,0.0211652465547554,11.823848783430526,99.02728351126927,0.9727164887307236,68.13760379596678,7.924080664294187,12.241992882562275,PR,Barbosa Ferraz PR,barbosa ferraz pr,4102505,barbosa ferraz pr,1.0
456,2271,Barcarena,127027,35737,0.0965103602113216,20.17631227616605,94.60223297982483,1.5893891485015532,79.24000335786441,2.5379858410051206,8.43663430058483,PA,Barcarena PA,barcarena pa,1501303,barcarena pa,1.0
457,5012,Barcelona,3994,1270,0.0260557477139767,14.027431421446384,97.32283464566927,0.0,76.06299212598427,1.3385826771653544,8.503937007874017,RN,Barcelona RN,barcelona rn,2401503,barcelona rn,1.0
458,2514,Barcelos,27638,5126,0.000239081293788,8.3236224404861,84.72493172063987,2.048380803745611,88.802184939524,0.7608271556769409,2.9262582910651584,AM,Barcelos AM,barcelos am,1300409,barcelos am,1.0
459,3007,Bariri,35558,12253,0.0798664480685461,5.384896023349143,99.58377540194236,0.3590957316575533,58.92434505835306,12.829511140128949,18.3628499143067,SP,Bariri SP,bariri sp,3505203,bariri sp,1.0
460,2349,Barra,53910,14973,0.0047041798685519,13.581638403606744,99.09837707874172,0.8548721031189473,85.25345622119816,1.1754491417885526,5.770386696052896,BA,Barra BA,barra ba,2902708,barra ba,1.0
461,3005,Barra Bonita,36126,12501,0.2403861216751705,6.640144665461121,99.12806975441964,0.8399328053755699,59.731221502279816,12.85497160227182,21.40628749700024,SP,Barra Bonita SP,barra bonita sp,3505302,barra bonita sp,1.0
462,4390,Barra Bonita,1651,615,0.0176302287924231,8.38150289017341,100.0,0.0,77.72357723577234,11.707317073170731,2.926829268292683,SC,Barra Bonita SC,barra bonita sc,4202099,barra bonita sc,1.0
463,5026,Barra D'Alcântara,3952,1326,0.0149403987910752,14.669926650366747,100.0,0.0,92.60935143288084,0.1508295625942684,4.524886877828054,PI,Barra D'Alcântara PI,barra d'alcantara pi,2201176,barra d'alcantara pi,1.0
464,794,Barra Funda,2551,881,0.042428155445966,7.905544147843942,97.95686719636775,1.4755959137343928,72.30419977298524,16.00454029511918,7.604994324631101,RS,Barra Funda RS,barra funda rs,4301958,barra funda rs,1.0
465,378,Barra Longa,5015,1821,0.0130351186899112,16.614664586583462,98.35255354200989,1.5925315760571117,87.69906644700714,0.1647446457990115,6.0955518945634255,MG,Barra Longa MG,barra longa mg,3105707,barra longa mg,1.0
466,1917,Barra Mansa,184833,61645,0.3369153163596167,8.740725829642837,81.28315354043312,18.16367913050531,74.30772974288263,1.059291102279179,17.71270987103577,RJ,Barra Mansa RJ,barra mansa rj,3300407,barra mansa rj,1.0
467,3078,Barra Velha,29860,11181,0.2127492188060294,7.138508989083236,88.70405151596458,9.77551202933548,72.27439406135407,4.239334585457472,18.01270011626867,SC,Barra Velha SC,barra velha sc,4202107,barra velha sc,1.0
468,3508,Barra da Estiva,20392,6467,0.0150848301846398,11.289940828402369,96.1496830060306,3.8348538735116735,84.73790010824185,0.4948198546466677,8.458326890366475,BA,Barra da Estiva BA,barra da estiva ba,2902807,barra da estiva ba,1.0
469,564,Barra de Guabiraba,14510,4552,0.1260300786408321,7.004735595895816,97.40773286467488,2.570298769771529,77.3725834797891,2.614235500878735,12.829525483304042,PE,Barra de Guabiraba PE,barra de guabiraba pe,2601300,barra de guabiraba pe,1.0
470,4208,Barra de Santa Rosa,15497,5490,0.0198935587673415,23.87794024157661,99.92714025500908,0.0,76.63023679417122,4.080145719489982,5.118397085610201,PB,Barra de Santa Rosa PB,barra de santa rosa pb,2501609,barra de santa rosa pb,1.0
471,3673,Barra de Santana,8349,3027,0.0220572102663536,17.890253069406164,98.9428477039974,0.8589362405021475,88.73472084572184,0.1651800462504129,1.684836471754212,PB,Barra de Santana PB,barra de santana pb,2501575,barra de santana pb,1.0
472,5311,Barra de Santo Antônio,16068,4747,0.1155916445056005,9.130945390487376,99.51548346323992,0.0,63.42953444280597,0.5687802822835474,15.020012639561829,AL,Barra de Santo Antônio AL,barra de santo antonio al,2700508,barra de santo antonio al,1.0
473,1163,Barra de São Francisco,44979,16523,0.0476106895187735,12.225386493083803,88.47061671609272,11.269139986685223,66.41651031894935,1.8882769472856016,16.15929310657871,ES,Barra de São Francisco ES,barra de sao francisco es,3200904,barra de sao francisco es,1.0
474,3577,Barra de São Miguel,8378,2684,0.1089047396775185,6.60699755899105,88.74813710879282,8.60655737704918,46.83308494783905,0.7451564828614009,22.87630402384501,AL,Barra de São Miguel AL,barra de sao miguel al,2700607,barra de sao miguel al,1.0
475,3672,Barra de São Miguel,6065,2131,0.0101465895288545,11.995933581836663,99.01454716095728,0.9854528390427032,83.71656499296107,0.0938526513374002,7.179727827311122,PB,Barra de São Miguel PB,barra de sao miguel pb,2501708,barra de sao miguel pb,1.0
476,3091,Barra do Bugres,35307,11914,0.0058052701840688,10.23595199127114,95.98791337921772,3.44132952828605,66.06513345643779,3.399362095014269,19.67433271781098,MT,Barra do Bugres MT,barra do bugres mt,5101704,barra do bugres mt,1.0
477,4860,Barra do Chapéu,5760,1813,0.0141674046855567,12.770382695507488,99.66905681191396,0.0,80.75013789299504,1.8201875344732488,5.129619415333701,SP,Barra do Chapéu SP,barra do chapeu sp,3505351,barra do chapeu sp,1.0
478,476,Barra do Choça,31209,9864,0.0397086409079656,13.154821488154822,98.2765612327656,1.6017842660178427,75.27372262773724,0.9935117599351176,8.566504460665044,BA,Barra do Choça BA,barra do choca ba,2902906,barra do choca ba,1.0
479,3809,Barra do Corda,88492,26047,0.0169350235697247,10.22237933029115,99.60072177218105,0.3032978845932353,81.6984681537221,1.0097132107344415,9.018313049487464,MA,Barra do Corda MA,barra do corda ma,2101608,barra do corda ma,1.0
480,2003,Barra do Garças,61135,22068,0.0067099103402681,9.829774298958888,95.0063440275512,4.576762733369585,67.47779590357078,2.619177088997644,21.682979880369764,MT,Barra do Garças MT,barra do garcas mt,5101803,barra do garcas mt,1.0
481,4727,Barra do Guarita,3257,1198,0.0505065259479075,7.267221801665404,100.0,0.0,74.62437395659431,9.68280467445743,9.766277128547578,RS,Barra do Guarita RS,barra do guarita rs,4301859,barra do guarita rs,1.0
482,4054,Barra do Jacaré,2781,989,0.0239732870860092,13.704318936877074,100.0,0.0,60.465116279069775,17.795753286147622,7.077856420626896,PR,Barra do Jacaré PR,barra do jacare pr,4102703,barra do jacare pr,1.0
483,1311,Barra do Mendes,13833,4860,0.0089427999483489,18.691310180354744,98.95061728395063,0.2880658436213992,84.87654320987654,0.8024691358024691,6.995884773662551,BA,Barra do Mendes BA,barra do mendes ba,2903003,barra do mendes ba,1.0
484,5487,Barra do Ouro,4632,1395,0.0041690636307386,9.851936218678816,99.85663082437276,0.0,80.28673835125448,0.2150537634408602,6.810035842293907,TO,Barra do Ouro TO,barra do ouro to,1703073,barra do ouro to,1.0
485,2136,Barra do Piraí,100764,34340,0.1736021423078996,7.946555973537424,87.92079207920794,11.3075131042516,70.79499126383226,2.5247524752475248,19.647641234711703,RJ,Barra do Piraí RJ,barra do pirai rj,3300308,barra do pirai rj,1.0
486,2926,Barra do Quaraí,4227,1455,0.0039979213482214,10.557986870897157,98.07560137457044,1.718213058419244,56.76975945017183,9.347079037800688,7.835051546391752,RS,Barra do Quaraí RS,barra do quarai rs,4301875,barra do quarai rs,1.0
487,2058,Barra do Ribeiro,13556,5241,0.0185769393516155,11.303171501578234,97.97748521274563,1.0494180499904595,73.36386185842397,3.47261972905934,9.521083762640718,RS,Barra do Ribeiro RS,barra do ribeiro rs,4301909,barra do ribeiro rs,1.0
488,5103,Barra do Rio Azul,1655,583,0.0112294524259803,1.76,100.0,0.0,84.3910806174957,9.433962264150944,2.74442538593482,RS,Barra do Rio Azul RS,barra do rio azul rs,4301925,barra do rio azul rs,1.0
489,5295,Barra do Rocha,5612,1908,0.0268361028063114,17.64464505539598,99.895178197065,0.0,61.79245283018867,0.5241090146750526,5.765199161425577,BA,Barra do Rocha BA,barra do rocha ba,2903102,barra do rocha ba,1.0
490,3963,Barra do Turvo,7632,2510,0.0075568746905018,12.785130949028444,99.6812749003984,0.3187250996015936,73.78486055776894,0.796812749003984,12.47011952191235,SP,Barra do Turvo SP,barra do turvo sp,3505401,barra do turvo sp,1.0
491,3565,Barra dos Coqueiros,30930,9582,0.3410749980616453,13.275075987841944,92.28762262575664,4.14318513880192,74.18075558338552,1.7428511792945105,17.167605927781256,SE,Barra dos Coqueiros SE,barra dos coqueiros se,2800605,barra dos coqueiros se,1.0
492,1088,Barracão,10312,3443,0.0600299095182074,6.956983536909188,88.5855358698809,11.240197502178331,67.12169619517863,9.032820214928842,15.654952076677317,PR,Barracão PR,barracao pr,4102604,barracao pr,1.0
493,3101,Barracão,5256,2027,0.0101555879019145,9.246861924686192,97.38529847064628,2.46669955599408,78.19437592501234,1.9240256536753824,8.682782437099162,RS,Barracão RS,barracao rs,4301800,barracao rs,1.0
494,1617,Barras,47185,13114,0.0273157994839936,8.547669696383679,99.02394387677292,0.5947842000915052,85.43541253622082,1.6165929540948605,4.300747292969346,PI,Barras PI,barras pi,2201200,barras pi,1.0
495,2695,Barreira,22573,8317,0.0914297151694008,13.795490506329116,98.82169051340628,0.6132018756763256,80.85848262594685,1.4187808103883612,6.841409161957436,CE,Barreira CE,barreira ce,2301950,barreira ce,1.0
496,1282,Barreiras,156975,52466,0.0198956712689892,10.31095519055972,92.0176876453322,7.684976937445202,69.78614721915145,3.285937559562383,20.863035108451182,BA,Barreiras BA,barreiras ba,2903201,barreiras ba,1.0
497,5039,Barreiras do Piauí,3352,904,0.001645902389473,6.509945750452079,100.0,0.0,91.26106194690264,0.1106194690265486,1.106194690265487,PI,Barreiras do Piauí PI,barreiras do piaui pi,2201309,barreiras do piaui pi,1.0
498,580,Barreirinha,32483,6429,0.0056236653852489,8.039509877469367,90.41841655000776,0.0933271115258982,81.63011354798569,0.2333177788147457,1.0577072639601803,AM,Barreirinha AM,barreirinha am,1300508,barreirinha am,1.0
499,719,Barreirinhas,63217,15817,0.0202240480940423,11.16096183898775,99.65859518239868,0.2718593917936397,90.10558260099891,0.4235948662831131,3.3192135044572297,MA,Barreirinhas MA,barreirinhas ma,2101707,barreirinhas ma,1.0
500,3645,Barreiros,42764,13067,0.1824825589330728,12.782675354541972,99.37246498813806,0.4209076299074003,65.66924313155275,1.7601591796127647,17.5786331981327,PE,Barreiros PE,barreiros pe,2601409,barreiros pe,1.0
501,861,Barretos,122833,43162,0.078233611484484,6.750924784217016,95.16704508595524,4.693943746814328,57.91436912098605,10.159399471757563,23.360826653074465,SP,Barretos SP,barretos sp,3505500,barretos sp,1.0
502,3191,Barrinha,33180,10682,0.2271992449874647,6.810783740923128,99.850215315484,0.1310615989515072,46.601759970043055,13.508706234787493,27.41995880921176,SP,Barrinha SP,barrinha sp,3505609,barrinha sp,1.0
503,3756,Barro,22758,8251,0.0318323383524875,15.421710461568743,98.82438492303964,1.018058417161556,76.24530359956368,0.7271845836868258,10.641134407950553,CE,Barro CE,barro ce,2302008,barro ce,1.0
504,4491,Barro Alto,15054,5253,0.0360027817824136,13.970480783282184,99.98096325909005,0.0,83.11441081286884,0.5711022272986864,4.6830382638492285,BA,Barro Alto BA,barro alto ba,2903235,barro alto ba,1.0
505,3592,Barro Alto,11408,3624,0.0103975500623191,4.721549636803873,96.82671081677704,2.4558498896247243,67.68763796909492,0.5242825607064018,17.27373068432671,GO,Barro Alto GO,barro alto go,5203203,barro alto go,1.0
506,1633,Barro Duro,7027,2132,0.0533606761932926,12.55656108597285,99.24953095684803,0.7504690431519699,88.46153846153845,0.6566604127579737,6.425891181988743,PI,Barro Duro PI,barro duro pi,2201408,barro duro pi,1.0
507,3532,Barro Preto,5448,1961,0.0422833204457296,25.45389818440727,99.13309535951043,0.6629270780214176,69.60734319224885,1.7338092809790924,10.35186129525752,BA,Barro Preto BA,barro preto ba,2903300,barro preto ba,1.0
508,392,Barrocas,16105,5246,0.0798229371128013,13.511111111111116,98.8562714449104,1.1246664125047656,88.54365230651923,0.4574914220358368,3.6218070911170415,BA,Barrocas BA,barrocas ba,2903276,barrocas ba,1.0
509,3821,Barrolândia,5651,1960,0.0078900485689846,10.94385679414158,99.5408163265306,0.3571428571428571,76.83673469387755,0.7142857142857143,14.081632653061224,TO,Barrolândia TO,barrolandia to,1703107,barrolandia to,1.0
510,1579,Barroquinha,15044,4866,0.0390640018414718,14.967996061053666,95.00616522811345,4.603370324702014,80.64118372379778,2.9593094944512948,7.418824496506372,CE,Barroquinha CE,barroquinha ce,2302057,barroquinha ce,1.0
511,2892,Barros Cassal,11182,4058,0.0172098928614295,10.514068119314576,96.37752587481516,3.62247412518482,71.19270576638738,6.6042385411532765,8.23065549531789,RS,Barros Cassal RS,barros cassal rs,4302006,barros cassal rs,1.0
